State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
18,67,4,88101,1,40.481349,-86.109718,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,29,24,N,29,122,0,1,0.0,0.0,Certification not required,0,8.493103,4.491256,21.7,2017-01-16 00:00,16.3,2017-02-21 00:00,15.3,2017-03-17 00:00,12.3,2017-01-19 00:00,,,,,21.7,21.7,16.3,15.3,11.5,8.0,3.0,Kokomo- E. Vaile Rd.,Kokomo- 1802 E. Vaile Ave.,Indiana,Howard,Kokomo,"Kokomo, IN",2017-04-26
18,89,6,88101,1,41.636127,-87.440843,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,0,0.0,0.0,Certification not required,0,9.793333,5.260257,24.2,2017-01-16 00:00,19.9,2017-02-06 00:00,16.5,2017-01-19 00:00,15.6,2017-03-17 00:00,,,,,24.2,24.2,19.9,16.5,14.1,8.6,4.5,East Chicago- Franklin School/ Washington School (Ben. Franklin),2400 Cardinal Dr.- Washington School (formerly Benjamin Franklin Elem School),Indiana,Lake,East Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",2017-04-26
18,89,31,88101,1,41.598505,-87.342991,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,0,0.0,0.0,Certification not required,0,9.54,5.18922,22.6,2017-01-16 00:00,20.5,2017-02-06 00:00,17.9,2017-01-19 00:00,15.1,2017-01-01 00:00,,,,,22.6,22.6,20.5,17.9,12.5,9.2,4.4,Gary- Madison St./ Gary Water/ IN American Water Co.,650 Madison St./ Gary water/ IN American Water Company,Indiana,Lake,Gary,"Chicago-Naperville-Elgin, IL-IN-WI",2017-04-26
18,89,2004,88101,1,41.585496,-87.474486,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,0,0.0,0.0,Certification not required,0,9.066667,5.00781,21.2,2017-01-16 00:00,20.2,2017-02-06 00:00,16.4,2017-01-19 00:00,15.8,2017-01-22 00:00,,,,,21.2,21.2,20.2,16.4,12.0,7.6,4.3,Hammond- Purdue/ Powers Bldg. Purdue University,PURDUE UNIV CALUMET-POWERS BUILDING 2200 169th St.,Indiana,Lake,Hammond,"Chicago-Naperville-Elgin, IL-IN-WI",2017-04-26
18,91,11,88101,1,41.707212,-86.891216,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,29,24,N,29,122,0,1,0.0,0.0,Certification not required,0,8.775862,5.400837,22.6,2017-01-16 00:00,20.2,2017-02-06 00:00,16.4,2017-01-19 00:00,15.6,2017-03-17 00:00,,,,,22.6,22.6,20.2,16.4,11.4,8.4,2.5,MARSH ELEMENTARY ON THE ROOF,"Michigan City- MARSH ELEM. SCH, 400 E. HOMER ST.",Indiana,LaPorte,Michigan City,"Michigan City-La Porte, IN",2017-04-26
18,95,11,88101,1,40.125703,-85.65218399999998,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,31,24,N,29,122,0,3,0.0,0.0,Certification not required,0,9.025806,5.617826999999999,27.6,2017-01-15 00:00,19.8,2017-01-14 00:00,17.1,2017-01-16 00:00,16.7,2017-02-06 00:00,,,,,27.6,27.6,19.8,17.1,12.1,7.1,4.5,Anderson- Eastside Elem. School,844 N. Scatterfield - Anderson Eastside Elementary,Indiana,Madison,Anderson,"Indianapolis-Carmel-Anderson, IN",2017-04-26
18,97,78,88101,1,39.811097,-86.114469,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,8,N,30,365,0,0,0.0,0.0,Certification not required,0,9.156667,5.176984,23.7,2017-01-16 00:00,19.6,2017-02-06 00:00,15.4,2017-01-01 00:00,15.1,2017-02-21 00:00,,,,,23.7,23.7,19.6,15.4,12.7,8.1,4.0,Indpls- Washington Park/  in parking lot next to police station,"3120 E. 30TH ST., WASHINGTON PARK",Indiana,Marion,Indianapolis (Remainder),"Indianapolis-Carmel-Anderson, IN",2017-04-26
18,97,81,88101,1,39.78890300000001,-86.214628,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,8,N,30,365,0,0,0.0,0.0,Certification not required,0,9.74,5.434158,23.4,2017-02-06 00:00,20.6,2017-01-16 00:00,19.6,2017-01-01 00:00,16.3,2017-03-17 00:00,,,,,23.4,23.4,20.6,19.6,13.6,9.2,4.2,Indpls- W. 18th St./ Ernie Pyle School 90,"3351 W. 18TH ST., SCHOOL 90",Indiana,Marion,Indianapolis (Remainder),"Indianapolis-Carmel-Anderson, IN",2017-04-26
18,97,83,88101,1,39.774979,-86.12201999999998,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,29,24,N,29,122,0,1,0.0,0.0,Certification not required,0,9.506897,4.990558,20.1,2017-02-06 00:00,19.4,2017-01-16 00:00,18.7,2017-01-01 00:00,15.8,2017-03-17 00:00,,,,,20.1,20.1,19.4,18.7,12.1,7.8,3.6,Indpls- E. Michigan St./ Thomas Gregg Sch. 15,"2302 E. MICHIGAN ST., SCHOOL 15",Indiana,Marion,Indianapolis (Remainder),"Indianapolis-Carmel-Anderson, IN",2017-04-26
18,97,87,88101,1,39.787933,-86.13088,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,0,0.0,0.0,Certification not required,0,9.856667,4.683992,21.1,2017-02-06 00:00,18.9,2017-01-16 00:00,16.8,2017-01-01 00:00,15.7,2017-01-13 00:00,,,,,21.1,21.1,18.9,16.8,13.4,8.9,4.5,Indpls.- I 70,1650 Ludlow Ave.- Indianapolis- I 70,Indiana,Marion,Indianapolis (Remainder),"Indianapolis-Carmel-Anderson, IN",2017-04-26
18,105,3,88101,1,39.159383,-86.504762,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,0,0.0,0.0,Certification not required,0,7.573333,3.675448,16.5,2017-02-06 00:00,14.5,2017-01-16 00:00,14.1,2017-01-13 00:00,12.7,2017-03-17 00:00,,,,,16.5,16.5,14.5,14.1,9.5,6.6,3.6,Bloomington- Binford Elementary School,2300 E. 2nd St. / Bloomington- Binford Elementary School,Indiana,Monroe,Bloomington,"Bloomington, IN",2017-04-26
18,127,24,88101,1,41.617558,-87.199248,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,0,0.0,0.0,Certification not required,0,8.85,5.066642,22.3,2017-01-16 00:00,19.7,2017-02-06 00:00,16.8,2017-01-19 00:00,15.3,2017-01-01 00:00,,,,,22.3,22.3,19.7,16.8,11.3,7.4,3.4,Ogden Dunes- Water Treatment Plant,84 DIANA RD/ WATER TREATMENT PLANT,Indiana,Porter,Ogden Dunes (Wickliffe),"Chicago-Naperville-Elgin, IL-IN-WI",2017-04-26
18,141,15,88101,1,41.696692,-86.214683,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,31,23,N,28,122,0,5,0.0,0.0,Certification not required,0,10.303226,6.046624,27.9,2017-01-16 00:00,22.2,2017-02-19 00:00,20.2,2017-02-06 00:00,17.7,2017-02-20 00:00,,,,,27.9,27.9,22.2,20.2,14.6,10.3,4.7,South Bend-Shields Dr.,2335 SHIELDS DR/ SOUTH BEND CAAP 2,Indiana,St. Joseph,South Bend,"South Bend-Mishawaka, IN-MI",2017-04-26
18,147,9,88101,1,38.167523,-86.983214,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,0,0.0,0.0,Certification not required,0,7.49,3.83094,16.7,2017-01-13 00:00,15.7,2017-02-06 00:00,14.5,2017-02-18 00:00,12.1,2017-02-21 00:00,,,,,16.7,16.7,15.7,14.5,9.1,7.2,3.3," DAVID TURNHAM ELEMENTARY SCHOOL, Corner of Dunn & Locust, Dale",105 S. Dunn St.- DAVID TURNHAM Education Center,Indiana,Spencer,Dale,,2017-04-26
18,157,8,88101,1,40.431639,-86.8525,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,0,0.0,0.0,Certification not required,0,8.67,4.782378,22.7,2017-01-16 00:00,18.2,2017-02-06 00:00,15.4,2017-02-21 00:00,14.1,2017-03-17 00:00,,,,,22.7,22.7,18.2,15.4,11.2,7.9,3.6,Lafayette- Greenbush St./ Cinergy Substation,LAFAYETTE CINERGY SUBSTATION/ 3401 GREENBUSH ST.,Indiana,Tippecanoe,Lafayette,"Lafayette-West Lafayette, IN",2017-04-26
18,163,16,88101,1,37.974436,-87.532289,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,29,24,N,29,122,0,1,0.0,0.0,Certification not required,0,8.434483,4.018553,17.6,2017-01-13 00:00,17.3,2017-02-06 00:00,14.1,2017-02-21 00:00,13.3,2017-03-23 00:00,,,,,17.6,17.6,17.3,14.1,10.8,7.9,3.7,Evansville- U of E/  University of Evansville-Carson Center,UNIVERSITY OF EVANSVILLE - CARSON CENTER 1800 Lincoln Ave.( North of East Walnut St.),Indiana,Vanderburgh,Evansville,"Evansville, IN-KY",2017-04-26
18,163,21,88101,1,38.013248,-87.57785600000003,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,28,23,N,28,122,0,2,0.0,0.0,Certification not required,0,8.167857000000001,4.023086,17.6,2017-02-06 00:00,17.5,2017-01-13 00:00,14.7,2017-02-21 00:00,12.3,2017-02-18 00:00,,,,,17.6,17.6,17.5,14.7,10.6,7.7,3.4,Evansville- Buena Vista,Evansville-Buena Vista-1110 W. Buena Vista Rd.,Indiana,Vanderburgh,Evansville,"Evansville, IN-KY",2017-04-26
18,163,23,88101,1,37.974465,-87.55802,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,0,0.0,0.0,Certification not required,0,8.416667,4.068812,19.0,2017-02-06 00:00,16.9,2017-01-13 00:00,15.3,2017-02-21 00:00,12.6,2017-03-23 00:00,,,,,19.0,19.0,16.9,15.3,10.4,7.5,3.8,Evansville- E. Walnut,Evansville- E. Walnut   500 E. Walnut St. Rescue Mission,Indiana,Vanderburgh,Evansville,"Evansville, IN-KY",2017-04-26
18,167,18,88101,1,39.48615,-87.401398,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,29,24,N,29,122,0,1,0.0,0.0,Certification not required,0,8.886207,4.839475,21.2,2017-02-06 00:00,18.9,2017-01-01 00:00,16.7,2017-02-21 00:00,16.3,2017-01-16 00:00,,,,,21.2,21.2,18.9,16.7,10.9,7.5,3.2,TERRE HAUTE CAAP/ McLean High School,Terre Haute- Lafayette Ave.   961 N. LAFAYETTE AVE.,Indiana,Vigo,Terre Haute,"Terre Haute, IN",2017-04-26
18,183,3,88101,1,41.169646,-85.629292,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,28,23,N,28,122,0,2,0.0,0.0,Certification not required,0,9.675,5.690123000000002,27.2,2017-01-16 00:00,20.1,2017-02-06 00:00,17.2,2017-02-21 00:00,15.5,2017-03-17 00:00,,,,,27.2,27.2,20.1,17.2,13.0,8.6,3.9,Larwill- Whitko Middle School,Larwill-  Whitko Middle Sch.  710 N. State Rd. 5,Indiana,Whitley,,"Fort Wayne, IN",2017-05-03
19,13,9,88101,1,42.501543,-92.316017,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,2,0.0,0.0,Certification not required,0,7.593333,3.615191,19.2,2017-02-06 00:00,13.3,2017-02-27 00:00,11.6,2017-01-19 00:00,11.4,2017-03-17 00:00,,,,,19.2,19.2,13.3,11.6,9.8,7.2,4.1,Water Tower,Vine St. & Steely,Iowa,Black Hawk,Waterloo,"Waterloo-Cedar Falls, IA",2017-04-25
19,45,19,88101,1,41.823283,-90.211982,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,87,24,N,87,365,0,3,0.0,0.0,Certification not required,0,8.281609,4.73037,24.3,2017-01-02 00:00,20.8,2017-01-14 00:00,20.5,2017-02-06 00:00,18.7,2017-02-20 00:00,,,,,24.3,20.8,17.9,14.7,10.2,7.9,2.9,"CLINTON, CHANCY PARK",23RD & CAMANCHE,Iowa,Clinton,Clinton,"Clinton, IA",2017-04-25
19,45,21,88101,1,41.874999,-90.177574,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,79,22,N,79,365,0,11,0.0,0.0,Certification not required,0,8.105063000000001,4.7038150000000005,23.1,2017-01-02 00:00,20.4,2017-01-14 00:00,18.0,2017-02-06 00:00,17.7,2017-01-15 00:00,,,,,23.1,20.4,17.7,15.9,10.8,7.0,2.8,"CLINTON, RAINBOW PARK",ROOSEVELT ST.,Iowa,Clinton,Clinton,"Clinton, IA",2017-04-25
19,55,1,88101,1,42.600834000000006,-91.538493,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,0,0.0,0.0,Certification not required,0,6.8333330000000005,4.109227,19.4,2017-02-06 00:00,12.9,2017-01-19 00:00,11.1,2017-03-05 00:00,11.1,2017-03-17 00:00,,,,,19.4,19.4,12.9,11.1,9.7,6.6,1.9,BACKBONE STATE PARK,BACKBONE STATE PARK,Iowa,Delaware,,,2017-04-25
19,103,2001,88101,1,41.657232,-91.503478,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,88,24,N,88,365,0,2,0.0,0.0,Certification not required,0,7.8704550000000015,4.072734,18.7,2017-02-06 00:00,18.4,2017-02-20 00:00,18.0,2017-01-02 00:00,17.9,2017-01-14 00:00,,,,,18.7,18.4,17.4,13.3,10.6,7.3,3.2,"IOWA CITY, HOOVER SCH.",2200 EAST COURT,Iowa,Johnson,Iowa City,"Iowa City, IA",2017-04-25
19,111,8,88101,1,40.400959,-91.391012,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,25,20,N,25,122,0,6,0.0,0.0,Certification not required,0,8.988,4.184527,19.0,2017-02-06 00:00,18.6,2017-02-18 00:00,14.3,2017-01-16 00:00,14.1,2017-01-01 00:00,,,,,19.0,19.0,18.6,14.3,10.4,8.9,4.1,"KEOKUK, FIRE STATION",111S. 13TH ST.,Iowa,Lee,Keokuk,"Fort Madison-Keokuk, IA-IL-MO",2017-04-25
19,113,40,88101,1,41.97677,-91.68766,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,117,32,N,117,365,0,3,0.0,0.0,Certification not required,0,7.695726,4.353524,20.6,2017-02-06 00:00,19.5,2017-01-02 00:00,19.5,2017-03-16 00:00,18.8,2017-02-20 00:00,,,,,19.5,19.5,16.9,12.7,10.1,7.0,2.9,Public Health,500 11TH ST NW,Iowa,Linn,Cedar Rapids,"Cedar Rapids, IA",2017-05-22
19,137,2,88101,1,40.969112,-95.044951,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,1,0.0,0.0,Certification not required,0,6.26,3.241605,16.0,2017-02-06 00:00,10.5,2017-01-22 00:00,10.4,2017-01-07 00:00,10.4,2017-01-10 00:00,,,,,16.0,16.0,10.5,10.4,8.4,6.7,2.6,VIKING LAKE STATE PARK,2780 VIKING LAKE ROAD,Iowa,Montgomery,,,2017-04-25
19,139,15,88101,1,41.400968,-91.067957,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,87,24,N,87,365,0,3,0.0,0.0,Certification not required,0,9.325287,4.813914,24.7,2017-01-02 00:00,20.8,2017-01-14 00:00,19.7,2017-01-15 00:00,19.3,2017-01-16 00:00,,,,,24.7,20.8,18.7,16.5,11.9,8.6,3.8,MUSCATINE HS - East Campus School Roof,1409 WISCONSIN,Iowa,Muscatine,Muscatine,"Muscatine, IA",2017-04-25
19,139,16,88101,1,41.419429,-91.070975,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,29,24,N,29,122,0,2,0.0,0.0,Certification not required,0,7.675861999999999,3.895662,16.4,2017-02-06 00:00,13.9,2017-01-16 00:00,13.4,2017-01-19 00:00,12.6,2017-01-22 00:00,,,,,16.4,16.4,13.9,13.4,10.4,7.2,2.7,"MUSCATINE, GREENWOOD CEMETARY",FLETCHER ST. & KIMBLE ST.,Iowa,Muscatine,Muscatine,"Muscatine, IA",2017-04-25
19,139,18,88101,1,41.414388,-91.062605,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,2,0.0,0.0,Certification not required,0,8.74,4.683176,20.7,2017-01-02 00:00,18.6,2017-02-06 00:00,14.7,2017-01-16 00:00,14.5,2017-03-26 00:00,,,,,20.7,20.7,18.6,14.7,11.6,8.6,3.6,FRANKLIN SCHOOL,"210 TAYLOR ST MUSCATINE, IA",Iowa,Muscatine,Muscatine,"Muscatine, IA",2017-04-25
19,139,20,88101,1,41.4069,-91.0616,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,1,0.0,0.0,Certification not required,0,7.926667,4.193997,18.0,2017-03-05 00:00,16.4,2017-02-06 00:00,14.9,2017-03-26 00:00,12.6,2017-01-01 00:00,,,,,18.0,18.0,16.4,14.9,10.4,7.8,3.5,"MUSCATINE, MUSSER PARK",OREGON ST. & EARL AVE.,Iowa,Muscatine,Muscatine,"Muscatine, IA",2017-04-25
19,147,1002,88101,1,43.123704,-94.693518,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,29,24,N,29,122,0,5,0.0,0.0,Certification not required,0,6.07931,2.908409,11.9,2017-02-07 00:00,11.1,2017-01-10 00:00,10.7,2017-01-22 00:00,10.3,2017-01-19 00:00,,,,,11.9,11.9,11.1,10.7,8.2,5.6,2.7,"EMMETSBURG, IOWA LAKES COMMUNITY COLL.",IOWA LAKES COMMUNITY COLLEGE,Iowa,Palo Alto,Emmetsburg,,2017-04-25
19,153,30,88101,1,41.60315900000001,-93.643118,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,88,24,N,88,365,0,2,0.0,0.0,Certification not required,0,7.6204550000000015,3.636253,17.3,2017-01-15 00:00,16.4,2017-01-02 00:00,15.6,2017-02-07 00:00,15.5,2017-03-24 00:00,,,,,17.3,16.4,15.1,13.1,9.9,7.5,3.2,CARPENTER,"1907 CARPENTER, DES MOINES IOWA",Iowa,Polk,Des Moines,"Des Moines-West Des Moines, IA",2017-05-08
19,153,2510,88101,1,41.603517,-93.7479,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,29,24,N,29,122,0,1,0.0,0.0,Certification not required,0,7.168966,3.3082260000000003,15.2,2017-02-06 00:00,12.1,2017-01-22 00:00,11.6,2017-01-10 00:00,10.5,2017-01-01 00:00,,,,,15.2,15.2,12.1,11.6,9.6,6.8,3.3,"INDIAN HILLS JR HIGH, CLIVE IA, FRM R&P SEQ. SAMPLER (1),ROOF","9401 INDIAN HILLS DRIVE, CLIVE 50325",Iowa,Polk,Clive,"Des Moines-West Des Moines, IA",2017-05-08
19,155,9,88101,1,41.26417100000001,-95.896124,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,25,20,N,25,122,0,8,0.0,0.0,Certification not required,0,7.5,4.406056,20.9,2017-02-06 00:00,15.8,2017-01-19 00:00,12.0,2017-01-22 00:00,10.8,2017-02-27 00:00,,,,,20.9,20.9,15.8,12.0,9.8,6.4,2.9,"COUNCIL BLUFFS, FRANKLIN SCH.",3130 C AVE. COUNCIL BLUFFS,Iowa,Pottawattamie,Council Bluffs,"Omaha-Council Bluffs, NE-IA",2017-04-25
19,163,15,88101,1,41.530011,-90.587611,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,81,22,N,81,365,0,9,0.0,0.0,Certification not required,0,8.209877,4.260446,20.1,2017-02-06 00:00,19.4,2017-01-15 00:00,18.5,2017-01-14 00:00,16.7,2017-01-16 00:00,,,,,20.1,19.4,16.3,15.3,10.4,7.6,3.6,"DAVENPORT, JEFFERSON SCH.",10TH ST. & VINE ST. DAVENPORT,Iowa,Scott,Davenport,"Davenport-Moline-Rock Island, IA-IL",2017-04-25
19,163,18,88101,1,41.550005,-90.600115,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,2,0.0,0.0,Certification not required,0,8.16,4.551817,21.2,2017-02-06 00:00,15.6,2017-01-16 00:00,14.9,2017-01-19 00:00,13.4,2017-03-26 00:00,,,,,21.2,21.2,15.6,14.9,10.6,7.2,3.1,"DAVENPORT, ADAMS SCH.",3029 N DIVISION ST. DAVENPORT,Iowa,Scott,Davenport,"Davenport-Moline-Rock Island, IA-IL",2017-04-25
19,163,20,88101,1,41.51207700000001,-90.624044,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2017,Micrograms/cubic meter (LC),No Events,85,23,N,85,365,0,5,0.0,0.0,Certification not required,0,8.416471000000001,4.496847,23.1,2017-01-02 00:00,21.0,2017-02-06 00:00,20.3,2017-01-15 00:00,20.0,2017-01-14 00:00,,,,,23.1,21.0,16.7,14.2,11.1,8.0,3.2,Hayes School,"622 South Concord Street, Davenport IA 52802-2014",Iowa,Scott,Davenport,"Davenport-Moline-Rock Island, IA-IL",2017-04-25
